Customer ID,Customer Name,Ship Mode,Category,Sub-Category,Product Name,Sales,Order Date
BS-11380,Bill Stewart,Standard Class,Technology,Phones,Macally Suction Cup Mount,57.36,02-12-2018
BS-11380,Bill Stewart,Standard Class,Furniture,Chairs,Hon GuestStacker Chair,906.68,02-12-2018
MK-17905,Michael Kennedy,Standard Class,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,02-12-2018
ES-14080,Erin Smith,Standard Class,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,02-12-2018
ES-14080,Erin Smith,Standard Class,Technology,Phones,AT&T CL2909,151.188,02-12-2018
BG-11035,Barry Gonzalez,Standard Class,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,02-12-2018
GW-14605,Giulietta Weimer,Standard Class,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,02-12-2018
RP-19855,Roy Phan,Standard Class,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.16,02-12-2018
TC-21295,Toby Carlisle,Same Day,Office Supplies,Paper,Xerox 1888,166.44,03-12-2018
ND-18370,Natalie DeCherney,Second Class,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992,03-12-2018
CC-12550,Clay Cheatham,First Class,Office Supplies,Paper,Xerox 1998,10.368,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Office Supplies,Art,Newell 344,13.344,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Furniture,Furnishings,Staple-based wall hangings,23.376,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,03-12-2018
LC-16870,Lena Cacioppo,Second Class,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,03-12-2018
CM-12655,Corinna Mitchell,Second Class,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,03-12-2018
MV-17485,Mark Van Huff,Standard Class,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,03-12-2018
CS-12460,Chuck Sachs,Standard Class,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,03-12-2018
CS-12460,Chuck Sachs,Standard Class,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,03-12-2018
CS-12460,Chuck Sachs,Standard Class,Technology,Phones,AT&T 1080 Corded phone,136.99,03-12-2018
CS-12460,Chuck Sachs,Standard Class,Office Supplies,Labels,Avery 520,3.15,03-12-2018
MC-17575,Matt Collins,Standard Class,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,03-12-2018
MC-17575,Matt Collins,Standard Class,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,03-12-2018
MC-17575,Matt Collins,Standard Class,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448,03-12-2018
DV-13045,Darrin Van Huff,Same Day,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,04-12-2018
KE-16420,Katrina Edelman,First Class,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,04-12-2018
CS-12250,Chris Selesnick,First Class,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,04-12-2018
LT-16765,Larry Tron,Second Class,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,04-12-2018
CM-12160,Charles McCrossin,Standard Class,Office Supplies,Binders,Storex Dura Pro Binders,5.346,04-12-2018
TP-21130,Theone Pippenger,Standard Class,Office Supplies,Art,Newell 310,8.8,04-12-2018
TP-21130,Theone Pippenger,Standard Class,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,04-12-2018
TP-21130,Theone Pippenger,Standard Class,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,04-12-2018
MS-17980,Michael Stewart,Standard Class,Furniture,Chairs,Global Chrome Stack Chair,239.96,04-12-2018
MS-17980,Michael Stewart,Standard Class,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,04-12-2018
MS-17980,Michael Stewart,Standard Class,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,04-12-2018
MS-17980,Michael Stewart,Standard Class,Office Supplies,Paper,Xerox 1956,23.92,04-12-2018
MS-17980,Michael Stewart,Standard Class,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,04-12-2018
CB-12415,Christy Brittain,Standard Class,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,04-12-2018
LR-16915,Lena Radford,Standard Class,Technology,Machines,Okidata C610n Printer,649,04-12-2018
DO-13645,Doug O'Connell,Standard Class,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,04-12-2018
DO-13645,Doug O'Connell,Standard Class,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,04-12-2018
DO-13645,Doug O'Connell,Standard Class,Furniture,Chairs,Global Low Back Tilter Chair,302.94,04-12-2018
PB-18805,Patrick Bzostek,First Class,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,05-12-2018
PB-18805,Patrick Bzostek,First Class,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,05-12-2018
PB-18805,Patrick Bzostek,First Class,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,05-12-2018
PB-18805,Patrick Bzostek,First Class,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,05-12-2018
PB-18805,Patrick Bzostek,First Class,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,05-12-2018
NP-18325,Naresj Patel,Second Class,Office Supplies,Paper,Xerox 1960,92.94,05-12-2018
RB-19570,Rob Beeghly,First Class,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,05-12-2018
RB-19570,Rob Beeghly,First Class,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,05-12-2018
RB-19570,Rob Beeghly,First Class,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,05-12-2018
CS-11950,Carlos Soltero,First Class,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,05-12-2018
CS-11950,Carlos Soltero,First Class,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45,05-12-2018
BF-11080,Bart Folk,Second Class,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,05-12-2018
BF-11080,Bart Folk,Second Class,Office Supplies,Labels,Avery 52,11.07,05-12-2018
AB-10165,Alan Barnes,Standard Class,Office Supplies,Binders,GBC Wire Binding Combs,24.816,05-12-2018
AB-10165,Alan Barnes,Standard Class,Office Supplies,Binders,Zipper Ring Binder Pockets,14.976,05-12-2018
QJ-19255,Quincy Jones,Standard Class,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,05-12-2018
SM-20950,Suzanne McNair,Standard Class,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,05-12-2018
SM-20950,Suzanne McNair,Standard Class,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,05-12-2018
SM-20950,Suzanne McNair,Standard Class,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,05-12-2018
BN-11470,Brad Norvell,Second Class,Office Supplies,Storage,Staple magnet,10.68,06-12-2018
SH-20395,Shahid Hopkins,First Class,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,07-12-2018
FP-14320,Frank Preis,First Class,Technology,Phones,Cisco SPA301,374.376,07-12-2018
DC-13285,Debra Catini,Standard Class,Furniture,Furnishings,DAX Wood Document Frame.,82.38,07-12-2018
DS-13180,David Smith,Standard Class,Office Supplies,Fasteners,Binder Clips by OIC,3.552,07-12-2018
DS-13180,David Smith,Standard Class,Office Supplies,Paper,Xerox 1995,15.552,07-12-2018
BH-11710,Brosina Hoffman,Standard Class,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,07-12-2018
BH-11710,Brosina Hoffman,Standard Class,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52,07-12-2018
HG-14965,Henry Goldwyn,Standard Class,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,07-12-2018
TC-21535,Tracy Collins,Standard Class,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,07-12-2018
LF-17185,Luke Foster,First Class,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79,08-12-2018
LF-17185,Luke Foster,First Class,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,08-12-2018
LF-17185,Luke Foster,First Class,Office Supplies,Paper,Xerox 1968,60.12,08-12-2018
DL-13315,Delfina Latchford,Second Class,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,08-12-2018
DL-13315,Delfina Latchford,Second Class,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,08-12-2018
DL-13315,Delfina Latchford,Second Class,Office Supplies,Paper,Xerox 1996,19.44,08-12-2018
DL-13315,Delfina Latchford,Second Class,Office Supplies,Storage,Iris Project Case,31.92,08-12-2018
CW-11905,Carl Weiss,Second Class,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74,08-12-2018
MJ-17740,Max Jones,First Class,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,08-12-2018
MJ-17740,Max Jones,First Class,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,08-12-2018
KH-16510,Keith Herrera,Standard Class,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,08-12-2018
KH-16510,Keith Herrera,Standard Class,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,08-12-2018
KH-16510,Keith Herrera,Standard Class,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,08-12-2018
KH-16510,Keith Herrera,Standard Class,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,08-12-2018
KH-16510,Keith Herrera,Standard Class,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,08-12-2018
KH-16510,Keith Herrera,Standard Class,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,08-12-2018
KH-16510,Keith Herrera,Standard Class,Office Supplies,Paper,Xerox 1908,55.98,08-12-2018
KH-16510,Keith Herrera,Standard Class,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,08-12-2018
KH-16510,Keith Herrera,Standard Class,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,08-12-2018
AS-10225,Alan Schoenberger,Second Class,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,08-12-2018
JP-15520,Jeremy Pistek,Standard Class,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,08-12-2018
JP-15520,Jeremy Pistek,Standard Class,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,08-12-2018
JP-15520,Jeremy Pistek,Standard Class,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,08-12-2018
JP-15520,Jeremy Pistek,Standard Class,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,08-12-2018
JP-15520,Jeremy Pistek,Standard Class,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52,08-12-2018
DM-13345,Denise Monton,Standard Class,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,08-12-2018
DM-13345,Denise Monton,Standard Class,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,08-12-2018
DM-13345,Denise Monton,Standard Class,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,08-12-2018
DM-13345,Denise Monton,Standard Class,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,08-12-2018
EG-13900,Emily Grady,Standard Class,Furniture,Chairs,Global Deluxe Steno Chair,215.544,08-12-2018
KB-16600,Ken Brennan,First Class,Office Supplies,Binders,Economy Binders,1.248,09-12-2018
KB-16600,Ken Brennan,First Class,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,09-12-2018
KB-16600,Ken Brennan,First Class,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,09-12-2018
DB-13210,Dean Braden,Second Class,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88,09-12-2018
DB-13210,Dean Braden,Second Class,Office Supplies,Art,BIC Liqua Brite Liner,34.7,09-12-2018
DB-13210,Dean Braden,Second Class,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72,09-12-2018
DB-13210,Dean Braden,Second Class,Office Supplies,Paper,Easy-staple paper,14.94,09-12-2018
DB-12910,Daniel Byrd,Second Class,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,09-12-2018
JL-15835,John Lee,Second Class,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,09-12-2018
JL-15835,John Lee,Second Class,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,09-12-2018
JL-15835,John Lee,Second Class,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,09-12-2018
JL-15835,John Lee,Second Class,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,09-12-2018
JL-15835,John Lee,Second Class,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,09-12-2018
JL-15835,John Lee,Second Class,Office Supplies,Labels,Avery 492,5.76,09-12-2018
JL-15835,John Lee,Second Class,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,09-12-2018
CA-12310,Christine Abelman,Standard Class,Office Supplies,Storage,Safco Commercial Shelving,37.208,09-12-2018
CA-12310,Christine Abelman,Standard Class,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,09-12-2018
DK-12835,Damala Kotsonis,Standard Class,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94,09-12-2018
DK-12835,Damala Kotsonis,Standard Class,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54,09-12-2018
DK-12835,Damala Kotsonis,Standard Class,Office Supplies,Paper,Xerox 1946,12.96,09-12-2018
AT-10435,Alyssa Tate,Second Class,Office Supplies,Art,Newell 314,11.16,09-12-2018
AT-10435,Alyssa Tate,Second Class,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,09-12-2018
AT-10435,Alyssa Tate,Second Class,Office Supplies,Appliances,Harmony Air Purifier,189,09-12-2018
NC-18535,Nick Crebassa,Standard Class,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,09-12-2018
NC-18535,Nick Crebassa,Standard Class,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,09-12-2018
LE-16810,Laurel Elliston,Standard Class,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,09-12-2018
AH-10585,Angele Hood,Standard Class,Office Supplies,Paper,Xerox 1921,15.984,09-12-2018
HF-14995,Herbert Flentye,Standard Class,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,09-12-2018
HF-14995,Herbert Flentye,Standard Class,Office Supplies,Binders,Economy Binders,10.4,09-12-2018
KM-16225,Kalyca Meade,Standard Class,Office Supplies,Art,Crayola Colored Pencils,2.624,09-12-2018
RD-19720,Roger Demir,Standard Class,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,09-12-2018
LW-17215,Luke Weiss,Standard Class,Office Supplies,Binders,GBC Imprintable Covers,54.9,09-12-2018
LH-16900,Lena Hernandez,Standard Class,Office Supplies,Paper,Xerox 1884,143.856,09-12-2018
LS-16975,Lindsay Shagiari,Same Day,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,10-12-2018
CC-12220,Chris Cortes,Same Day,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,10-12-2018
CC-12220,Chris Cortes,Same Day,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,10-12-2018
AW-10840,Anthony Witt,First Class,Office Supplies,Paper,Xerox 210,10.368,10-12-2018
AW-10840,Anthony Witt,First Class,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,10-12-2018
BT-11680,Brian Thompson,First Class,Furniture,Furnishings,Staple-based wall hangings,19.104,10-12-2018
BP-11185,Ben Peterman,Second Class,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,10-12-2018
BP-11185,Ben Peterman,Second Class,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,10-12-2018
BP-11185,Ben Peterman,Second Class,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,10-12-2018
AG-10330,Alex Grayson,Second Class,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,10-12-2018
AG-10330,Alex Grayson,Second Class,Office Supplies,Paper,Xerox 225,12.96,10-12-2018
WB-21850,William Brown,First Class,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273,10-12-2018
WB-21850,William Brown,First Class,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92,10-12-2018
HA-14920,Helen Andreada,Standard Class,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,10-12-2018
MC-17845,Michael Chen,Second Class,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,10-12-2018
SU-20665,Stephanie Ulpright,Second Class,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,10-12-2018
SU-20665,Stephanie Ulpright,Second Class,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97,10-12-2018
SU-20665,Stephanie Ulpright,Second Class,Office Supplies,Binders,Avery Metallic Poly Binders,45.84,10-12-2018
JE-16165,Justin Ellison,Standard Class,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,10-12-2018
BP-11185,Ben Peterman,Standard Class,Office Supplies,Binders,Avery Hole Reinforcements,19.936,10-12-2018
BP-11185,Ben Peterman,Standard Class,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,10-12-2018
RR-19315,Ralph Ritter,Same Day,Office Supplies,Paper,Xerox 21,10.368,11-12-2018
RR-19315,Ralph Ritter,Same Day,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,11-12-2018
RR-19315,Ralph Ritter,Same Day,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,11-12-2018
AS-10285,Alejandro Savely,First Class,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312,11-12-2018
DK-13375,Dennis Kane,First Class,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,11-12-2018
NB-18655,Nona Balk,First Class,Office Supplies,Fasteners,Stockwell Push Pins,6.54,11-12-2018
RS-19870,Roy Skaria,Second Class,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,11-12-2018
RS-19870,Roy Skaria,Second Class,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,11-12-2018
MV-18190,Mike Vittorini,Standard Class,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,11-12-2018
MV-18190,Mike Vittorini,Standard Class,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,11-12-2018
AA-10375,Allen Armold,Standard Class,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952,11-12-2018
AA-10375,Allen Armold,Standard Class,Office Supplies,Paper,Xerox 1895,17.94,11-12-2018
AA-10375,Allen Armold,Standard Class,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,11-12-2018
AI-10855,Arianne Irving,Standard Class,Furniture,Chairs,"Leather Task Chair, Black",63.686,11-12-2018
DV-13045,Darrin Van Huff,Standard Class,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,11-12-2018
DV-13045,Darrin Van Huff,Standard Class,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,11-12-2018
DV-13045,Darrin Van Huff,Standard Class,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,11-12-2018
DV-13045,Darrin Van Huff,Standard Class,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,11-12-2018
KN-16390,Katherine Nockton,Standard Class,Technology,Phones,Plantronics MX500i Earset,128.85,11-12-2018
MW-18220,Mitch Webber,Same Day,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,13-12-2018
BP-11095,Bart Pistole,Standard Class,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,13-12-2018
EP-13915,Emily Phan,Standard Class,Office Supplies,Labels,Avery 49,8.64,13-12-2018
EP-13915,Emily Phan,Standard Class,Office Supplies,Paper,Xerox 1996,38.88,13-12-2018
EP-13915,Emily Phan,Standard Class,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,13-12-2018
EP-13915,Emily Phan,Standard Class,Office Supplies,Paper,Xerox 1975,12.96,13-12-2018
DB-13060,Dave Brooks,Same Day,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,14-12-2018
DB-13060,Dave Brooks,Same Day,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,14-12-2018
DB-13060,Dave Brooks,Same Day,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,14-12-2018
DB-13060,Dave Brooks,Same Day,Office Supplies,Art,Prismacolor Color Pencil Set,95.232,14-12-2018
MP-18175,Mike Pelletier,Standard Class,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25,14-12-2018
MP-18175,Mike Pelletier,Standard Class,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,14-12-2018
MP-18175,Mike Pelletier,Standard Class,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,14-12-2018
BF-11170,Ben Ferrer,Standard Class,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,14-12-2018
BF-11170,Ben Ferrer,Standard Class,Office Supplies,Storage,Safco Industrial Shelving,73.85,14-12-2018
BF-11170,Ben Ferrer,Standard Class,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,14-12-2018
BF-11170,Ben Ferrer,Standard Class,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,14-12-2018
BF-11170,Ben Ferrer,Standard Class,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,14-12-2018
LC-16885,Lena Creighton,Standard Class,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,14-12-2018
GM-14455,Gary Mitchum,Standard Class,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,14-12-2018
GM-14455,Gary Mitchum,Standard Class,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,14-12-2018
GM-14455,Gary Mitchum,Standard Class,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,14-12-2018
KL-16555,Kelly Lampkin,Standard Class,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,14-12-2018
KL-16555,Kelly Lampkin,Standard Class,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,14-12-2018
SS-20140,Saphhira Shifley,Standard Class,Office Supplies,Art,Newell 307,10.192,15-12-2018
KM-16660,Khloe Miller,Standard Class,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,15-12-2018
KM-16660,Khloe Miller,Standard Class,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,15-12-2018
KM-16660,Khloe Miller,Standard Class,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,15-12-2018
PL-18925,Paul Lucas,Standard Class,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,15-12-2018
AR-10510,Andrew Roberts,Standard Class,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,16-12-2018
KM-16225,Kalyca Meade,Second Class,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,16-12-2018
KM-16225,Kalyca Meade,Second Class,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,16-12-2018
KM-16225,Kalyca Meade,Second Class,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,16-12-2018
KM-16225,Kalyca Meade,Second Class,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,16-12-2018
KM-16225,Kalyca Meade,Second Class,Office Supplies,Labels,Avery 475,44.4,16-12-2018
AY-10555,Andy Yotov,Second Class,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,16-12-2018
AY-10555,Andy Yotov,Second Class,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,16-12-2018
AY-10555,Andy Yotov,Second Class,Office Supplies,Binders,Prestige Round Ring Binders,24.32,16-12-2018
AY-10555,Andy Yotov,Second Class,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,16-12-2018
RB-19465,Rick Bensley,Second Class,Office Supplies,Paper,Xerox 1898,13.36,16-12-2018
RB-19465,Rick Bensley,Second Class,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,16-12-2018
RD-19810,Ross DeVincentis,Standard Class,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376,16-12-2018
HR-14770,Hallie Redmond,First Class,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,17-12-2018
LC-17140,Logan Currie,Second Class,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,17-12-2018
LC-17140,Logan Currie,Standard Class,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,17-12-2018
LC-17140,Logan Currie,Standard Class,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,17-12-2018
