Customer ID,Customer Name,Ship Mode,Postal Code,Category,Sub-Category,Product Name,Sales
TT-21460,Tonja Turnell,Standard Class,47374,Furniture,Furnishings,DAX Wood Document Frame,27.46
TT-21460,Tonja Turnell,Standard Class,47374,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98
TT-21460,Tonja Turnell,Standard Class,47374,Furniture,Chairs,SAFCO Arco Folding Chair,828.6
BM-11650,Brian Moss,First Class,53209,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94
BM-11650,Brian Moss,First Class,53209,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73
RP-19390,Resi Pölking,Second Class,10011,Office Supplies,Art,American Pencil,6.99
RP-19390,Resi Pölking,Second Class,10011,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",107.424
DB-13615,Doug Bickford,Standard Class,28806,Office Supplies,Art,Pencil and Crayon Sharpener,8.76
DB-13615,Doug Bickford,Standard Class,28806,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.584
BD-11320,Bill Donatelli,Standard Class,90045,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488
BD-11320,Bill Donatelli,Standard Class,90045,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
JR-16210,Justin Ritter,Standard Class,47201,Office Supplies,Paper,Xerox 1909,158.28
JR-16210,Justin Ritter,Standard Class,47201,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94
LW-16990,Lindsay Williams,Standard Class,94109,Office Supplies,Paper,Tops White Computer Printout Paper,244.55
LW-16990,Lindsay Williams,Standard Class,94109,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16
DO-13645,Doug O'Connell,Standard Class,90036,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568
RH-19495,Rick Hansen,First Class,80219,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768
RB-19795,Ross Baird,Standard Class,19120,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488
RB-19795,Ross Baird,Standard Class,19120,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232
RB-19795,Ross Baird,Standard Class,19120,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32
RB-19795,Ross Baird,Standard Class,19120,Office Supplies,Paper,Xerox 210,15.552
RB-19795,Ross Baird,Standard Class,19120,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344
DG-13300,Deirdre Greer,Standard Class,10035,Technology,Phones,Google Nexus 5,1979.89
DG-13300,Deirdre Greer,Standard Class,10035,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96
EP-13915,Emily Phan,Standard Class,92037,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65
LS-16975,Lindsay Shagiari,Standard Class,21215,Office Supplies,Art,BIC Brite Liner Grip Highlighters,1.64
LS-16975,Lindsay Shagiari,Standard Class,21215,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2
LS-16975,Lindsay Shagiari,Standard Class,21215,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9
TT-21070,Ted Trevino,Standard Class,37421,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368
TT-21070,Ted Trevino,Standard Class,37421,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52
ML-17755,Max Ludwig,Same Day,43615,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936
HP-14815,Harold Pawlan,Second Class,10024,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472
HP-14815,Harold Pawlan,Second Class,10024,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9
PN-18775,Parhena Norris,Second Class,33180,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
MZ-17335,Maria Zettner,First Class,94109,Furniture,Furnishings,Contemporary Borderless Frame,25.83
BP-11095,Bart Pistole,Second Class,79907,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976
TB-21625,Trudy Brown,First Class,19134,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316
SW-20275,Scott Williamson,Standard Class,39212,Office Supplies,Storage,Home/Office Personal File Carts,173.8
ME-17725,Max Engle,Standard Class,19711,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94
SC-20800,Stuart Calhoun,Standard Class,78539,Office Supplies,Fasteners,Binder Clips by OIC,2.368
VP-21730,Victor Preis,Standard Class,10011,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56
VP-21730,Victor Preis,Standard Class,10011,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06
VP-21730,Victor Preis,Standard Class,10011,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49
SC-20380,Shahid Collister,Standard Class,27217,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976
SC-20380,Shahid Collister,Standard Class,27217,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1781.682
CC-12670,Craig Carreira,Second Class,10009,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37
CC-12670,Craig Carreira,Second Class,10009,Office Supplies,Storage,Safco Industrial Shelving,221.55
CC-12670,Craig Carreira,Second Class,10009,Office Supplies,Binders,Acco 3-Hole Punch,17.52
MG-17650,Matthew Grinstein,First Class,43302,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712
RA-19285,Ralph Arnett,First Class,19120,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392
RA-19285,Ralph Arnett,First Class,19120,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12
DV-13465,Dianna Vittorini,Standard Class,80219,Technology,Phones,GE 30524EE4,470.376
DV-13465,Dianna Vittorini,Standard Class,80219,Technology,Phones,AT&T SB67148 SynJ,105.584
DV-13465,Dianna Vittorini,Standard Class,80219,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152
DV-13465,Dianna Vittorini,Standard Class,80219,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783
DV-13465,Dianna Vittorini,Standard Class,80219,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368
EH-14005,Erica Hernandez,Standard Class,19143,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68
EH-14005,Erica Hernandez,Standard Class,19143,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958
SJ-20215,Sarah Jordon,Standard Class,75051,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8
SJ-20215,Sarah Jordon,Standard Class,75051,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058
CC-12550,Clay Cheatham,Standard Class,90008,Office Supplies,Paper,Xerox 1905,45.36
CC-12550,Clay Cheatham,Standard Class,90008,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128
SC-20305,Sean Christensen,Standard Class,19140,Office Supplies,Labels,Avery 483,15.936
SC-20305,Sean Christensen,Standard Class,19140,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001
SC-20305,Sean Christensen,Standard Class,19140,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972
AD-10180,Alan Dominguez,Standard Class,6824,Office Supplies,Paper,Xerox 214,19.44
AD-10180,Alan Dominguez,Standard Class,6824,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15
SH-19975,Sally Hughsby,Standard Class,98105,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92
SH-19975,Sally Hughsby,Standard Class,98105,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68
SH-19975,Sally Hughsby,Standard Class,98105,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24
JH-15985,Joseph Holt,Standard Class,48601,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
JH-15985,Joseph Holt,Standard Class,48601,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
JH-15985,Joseph Holt,Standard Class,48601,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
JH-15985,Joseph Holt,Standard Class,48601,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
JH-15985,Joseph Holt,Standard Class,48601,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
ML-17755,Max Ludwig,Standard Class,95207,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64
MY-17380,Maribeth Yedwab,Standard Class,78207,Office Supplies,Paper,Xerox 201,10.368
SO-20335,Sean O'Donnell,Standard Class,98105,Office Supplies,Paper,Xerox 1947,41.86
SO-20335,Sean O'Donnell,Standard Class,98105,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96
SV-20935,Susan Vittorini,Same Day,85345,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86
AM-10360,Alice McCarthy,Same Day,90032,Office Supplies,Binders,3-ring staple pack,9.024
AM-10360,Alice McCarthy,Same Day,90032,Office Supplies,Binders,Satellite Sectional Post Binders,69.456
AM-10360,Alice McCarthy,Same Day,90032,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86
AM-10360,Alice McCarthy,Same Day,90032,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47
AM-10360,Alice McCarthy,Same Day,90032,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08
JS-16030,Joy Smith,Second Class,77036,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62
JS-16030,Joy Smith,Second Class,77036,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752
KM-16720,Kunst Miller,First Class,1852,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86
KM-16720,Kunst Miller,First Class,1852,Technology,Phones,GE 30524EE4,979.95
KM-16720,Kunst Miller,First Class,1852,Office Supplies,Supplies,Staple remover,4.36
VW-21775,Victoria Wilson,First Class,94122,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62
VW-21775,Victoria Wilson,First Class,94122,Office Supplies,Paper,Xerox 1940,109.92
VW-21775,Victoria Wilson,First Class,94122,Office Supplies,Paper,Xerox 1962,8.56
AS-10090,Adam Shillingsburg,First Class,22901,Office Supplies,Art,Newell 309,34.65
ME-17725,Max Engle,First Class,24153,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
DB-12910,Daniel Byrd,Standard Class,33614,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",45.66
JK-16090,Juliana Krohn,Standard Class,68104,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96
BB-11545,Brenda Bowman,Standard Class,94601,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992
BB-11545,Brenda Bowman,Standard Class,94601,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056
BB-11545,Brenda Bowman,Standard Class,94601,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9
BS-11380,Bill Stewart,Standard Class,80219,Office Supplies,Storage,Letter Size Cart,114.288
BS-11380,Bill Stewart,Standard Class,80219,Office Supplies,Binders,Aluminum Screw Posts,36.624
BS-11380,Bill Stewart,Standard Class,80219,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352
BS-11380,Bill Stewart,Standard Class,80219,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616
BS-11380,Bill Stewart,Standard Class,80219,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704
BS-11380,Bill Stewart,Standard Class,80219,Technology,Phones,Macally Suction Cup Mount,57.36
BS-11380,Bill Stewart,Standard Class,80219,Furniture,Chairs,Hon GuestStacker Chair,906.68
MK-17905,Michael Kennedy,Standard Class,33180,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96
ES-14080,Erin Smith,Standard Class,44107,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728
ES-14080,Erin Smith,Standard Class,44107,Technology,Phones,AT&T CL2909,151.188
BG-11035,Barry Gonzalez,Standard Class,27405,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776
GW-14605,Giulietta Weimer,Standard Class,19140,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176
RP-19855,Roy Phan,Standard Class,77095,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.16
TC-21295,Toby Carlisle,Same Day,92024,Office Supplies,Paper,Xerox 1888,166.44
ND-18370,Natalie DeCherney,Second Class,32216,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992
CC-12550,Clay Cheatham,First Class,75023,Office Supplies,Paper,Xerox 1998,10.368
LC-16870,Lena Cacioppo,Second Class,80229,Office Supplies,Art,Newell 344,13.344
LC-16870,Lena Cacioppo,Second Class,80229,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752
LC-16870,Lena Cacioppo,Second Class,80229,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336
LC-16870,Lena Cacioppo,Second Class,80229,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
LC-16870,Lena Cacioppo,Second Class,80229,Office Supplies,Supplies,"Elite 5"" Scissors",47.32
LC-16870,Lena Cacioppo,Second Class,80229,Furniture,Furnishings,Staple-based wall hangings,23.376
LC-16870,Lena Cacioppo,Second Class,80229,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
LC-16870,Lena Cacioppo,Second Class,80229,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
CM-12655,Corinna Mitchell,Second Class,98115,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96
MV-17485,Mark Van Huff,Standard Class,77041,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592
CS-12460,Chuck Sachs,Standard Class,10009,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92
CS-12460,Chuck Sachs,Standard Class,10009,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624
CS-12460,Chuck Sachs,Standard Class,10009,Technology,Phones,AT&T 1080 Corded phone,136.99
CS-12460,Chuck Sachs,Standard Class,10009,Office Supplies,Labels,Avery 520,3.15
MC-17575,Matt Collins,Standard Class,28314,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216
MC-17575,Matt Collins,Standard Class,28314,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782
MC-17575,Matt Collins,Standard Class,28314,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",24.448
DV-13045,Darrin Van Huff,Same Day,19143,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552
KE-16420,Katrina Edelman,First Class,19134,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352
CS-12250,Chris Selesnick,First Class,90032,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76
LT-16765,Larry Tron,Second Class,45014,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352
CM-12160,Charles McCrossin,Standard Class,19134,Office Supplies,Binders,Storex Dura Pro Binders,5.346
TP-21130,Theone Pippenger,Standard Class,55901,Office Supplies,Art,Newell 310,8.8
TP-21130,Theone Pippenger,Standard Class,55901,Technology,Accessories,First Data TMFD35 PIN Pad,142.8
TP-21130,Theone Pippenger,Standard Class,55901,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95
MS-17980,Michael Stewart,Standard Class,19134,Furniture,Chairs,Global Chrome Stack Chair,239.96
MS-17980,Michael Stewart,Standard Class,19134,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768
MS-17980,Michael Stewart,Standard Class,19134,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392
MS-17980,Michael Stewart,Standard Class,19134,Office Supplies,Paper,Xerox 1956,23.92
MS-17980,Michael Stewart,Standard Class,19134,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968
CB-12415,Christy Brittain,Standard Class,60610,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568
LR-16915,Lena Radford,Standard Class,37211,Technology,Machines,Okidata C610n Printer,649
DO-13645,Doug O'Connell,Standard Class,7501,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
DO-13645,Doug O'Connell,Standard Class,7501,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22
DO-13645,Doug O'Connell,Standard Class,7501,Furniture,Chairs,Global Low Back Tilter Chair,302.94
PB-18805,Patrick Bzostek,First Class,98115,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92
PB-18805,Patrick Bzostek,First Class,98115,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9
PB-18805,Patrick Bzostek,First Class,98115,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176
PB-18805,Patrick Bzostek,First Class,98115,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752
PB-18805,Patrick Bzostek,First Class,98115,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296
NP-18325,Naresj Patel,Second Class,92024,Office Supplies,Paper,Xerox 1960,92.94
RB-19570,Rob Beeghly,First Class,47201,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
RB-19570,Rob Beeghly,First Class,47201,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9
RB-19570,Rob Beeghly,First Class,47201,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39
CS-11950,Carlos Soltero,First Class,10024,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96
CS-11950,Carlos Soltero,First Class,10024,Office Supplies,Labels,Self-Adhesive Removable Labels,9.45
BF-11080,Bart Folk,Second Class,10024,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6
BF-11080,Bart Folk,Second Class,10024,Office Supplies,Labels,Avery 52,11.07
AB-10165,Alan Barnes,Standard Class,98006,Office Supplies,Binders,GBC Wire Binding Combs,24.816
AB-10165,Alan Barnes,Standard Class,98006,Office Supplies,Binders,Zipper Ring Binder Pockets,14.976
QJ-19255,Quincy Jones,Standard Class,,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03
SM-20950,Suzanne McNair,Standard Class,10011,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94
SM-20950,Suzanne McNair,Standard Class,10011,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68
SM-20950,Suzanne McNair,Standard Class,10011,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9
BN-11470,Brad Norvell,Second Class,94513,Office Supplies,Storage,Staple magnet,10.68
SH-20395,Shahid Hopkins,First Class,43615,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984
FP-14320,Frank Preis,First Class,90008,Technology,Phones,Cisco SPA301,374.376
DC-13285,Debra Catini,Standard Class,23223,Furniture,Furnishings,DAX Wood Document Frame.,82.38
DS-13180,David Smith,Standard Class,78207,Office Supplies,Fasteners,Binder Clips by OIC,3.552
DS-13180,David Smith,Standard Class,78207,Office Supplies,Paper,Xerox 1995,15.552
BH-11710,Brosina Hoffman,Standard Class,39401,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
BH-11710,Brosina Hoffman,Standard Class,39401,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52
HG-14965,Henry Goldwyn,Standard Class,60653,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99
TC-21535,Tracy Collins,Standard Class,94122,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04
LF-17185,Luke Foster,First Class,90301,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79
LF-17185,Luke Foster,First Class,90301,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9
LF-17185,Luke Foster,First Class,90301,Office Supplies,Paper,Xerox 1968,60.12
DL-13315,Delfina Latchford,Second Class,10035,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48
DL-13315,Delfina Latchford,Second Class,10035,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94
DL-13315,Delfina Latchford,Second Class,10035,Office Supplies,Paper,Xerox 1996,19.44
DL-13315,Delfina Latchford,Second Class,10035,Office Supplies,Storage,Iris Project Case,31.92
CW-11905,Carl Weiss,Second Class,2920,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
MJ-17740,Max Jones,First Class,19140,Office Supplies,Art,BIC Brite Liner Highlighters,13.248
MJ-17740,Max Jones,First Class,19140,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988
KH-16510,Keith Herrera,Standard Class,94110,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95
KH-16510,Keith Herrera,Standard Class,94110,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976
KH-16510,Keith Herrera,Standard Class,94110,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15
KH-16510,Keith Herrera,Standard Class,94110,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024
KH-16510,Keith Herrera,Standard Class,94110,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68
KH-16510,Keith Herrera,Standard Class,94110,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35
KH-16510,Keith Herrera,Standard Class,94110,Office Supplies,Paper,Xerox 1908,55.98
KH-16510,Keith Herrera,Standard Class,94110,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
KH-16510,Keith Herrera,Standard Class,94110,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568
AS-10225,Alan Schoenberger,Second Class,94109,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48
JP-15520,Jeremy Pistek,Standard Class,53711,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11
JP-15520,Jeremy Pistek,Standard Class,53711,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75
JP-15520,Jeremy Pistek,Standard Class,53711,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06
JP-15520,Jeremy Pistek,Standard Class,53711,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92
JP-15520,Jeremy Pistek,Standard Class,53711,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",27.52
DM-13345,Denise Monton,Standard Class,94109,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92
DM-13345,Denise Monton,Standard Class,94109,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424
DM-13345,Denise Monton,Standard Class,94109,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48
DM-13345,Denise Monton,Standard Class,94109,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76
EG-13900,Emily Grady,Standard Class,19140,Furniture,Chairs,Global Deluxe Steno Chair,215.544
KB-16600,Ken Brennan,First Class,77041,Office Supplies,Binders,Economy Binders,1.248
KB-16600,Ken Brennan,First Class,77041,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708
KB-16600,Ken Brennan,First Class,77041,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24
DB-13210,Dean Braden,Second Class,48234,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88
DB-13210,Dean Braden,Second Class,48234,Office Supplies,Art,BIC Liqua Brite Liner,34.7
DB-13210,Dean Braden,Second Class,48234,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72
DB-13210,Dean Braden,Second Class,48234,Office Supplies,Paper,Easy-staple paper,14.94
DB-12910,Daniel Byrd,Second Class,93905,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257
JL-15835,John Lee,Second Class,40475,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36
JL-15835,John Lee,Second Class,40475,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9
JL-15835,John Lee,Second Class,40475,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
JL-15835,John Lee,Second Class,40475,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45
JL-15835,John Lee,Second Class,40475,Office Supplies,Storage,Eldon Gobal File Keepers,15.14
JL-15835,John Lee,Second Class,40475,Office Supplies,Labels,Avery 492,5.76
JL-15835,John Lee,Second Class,40475,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98
CA-12310,Christine Abelman,Standard Class,45231,Office Supplies,Storage,Safco Commercial Shelving,37.208
CA-12310,Christine Abelman,Standard Class,45231,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576
DK-12835,Damala Kotsonis,Standard Class,48234,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,872.94
DK-12835,Damala Kotsonis,Standard Class,48234,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,41.54
DK-12835,Damala Kotsonis,Standard Class,48234,Office Supplies,Paper,Xerox 1946,12.96
AT-10435,Alyssa Tate,Second Class,90004,Office Supplies,Art,Newell 314,11.16
AT-10435,Alyssa Tate,Second Class,90004,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328
AT-10435,Alyssa Tate,Second Class,90004,Office Supplies,Appliances,Harmony Air Purifier,189
NC-18535,Nick Crebassa,Standard Class,85023,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4
NC-18535,Nick Crebassa,Standard Class,85023,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005
LE-16810,Laurel Elliston,Standard Class,90604,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
AH-10585,Angele Hood,Standard Class,60623,Office Supplies,Paper,Xerox 1921,15.984
HF-14995,Herbert Flentye,Standard Class,46203,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45
HF-14995,Herbert Flentye,Standard Class,46203,Office Supplies,Binders,Economy Binders,10.4
KM-16225,Kalyca Meade,Standard Class,19143,Office Supplies,Art,Crayola Colored Pencils,2.624
