Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales
1367,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,85705,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584
1368,US-2018-155425,10/11/2018,11/11/2018,First Class,AB-10600,Ann Blume,85705,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136
5391,CA-2018-163874,10/11/2018,12/11/2018,Second Class,NC-18535,Nick Crebassa,98105,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352
6415,CA-2018-142671,10/11/2018,14/11/2018,Second Class,DR-12940,Daniel Raglin,33021,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,11.52
3317,CA-2018-161739,10/11/2018,15/11/2018,Second Class,EB-13750,Edward Becker,78664,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96
3218,CA-2018-104640,10/11/2018,16/11/2018,Standard Class,FH-14275,Frank Hawley,10024,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176
3219,CA-2018-104640,10/11/2018,16/11/2018,Standard Class,FH-14275,Frank Hawley,10024,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88
7352,CA-2018-141138,10/11/2018,16/11/2018,Standard Class,GH-14425,Gary Hwang,95351,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79
7326,US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Michael Chen,99301,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8
7327,US-2018-128447,10/11/2018,17/11/2018,Standard Class,MC-17845,Michael Chen,99301,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792
8530,CA-2018-137624,10/11/2018,17/11/2018,Standard Class,ME-17320,Maria Etezadi,90008,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424
901,CA-2018-150959,11/11/2018,13/11/2018,First Class,TD-20995,Tamara Dahlen,75043,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44
902,CA-2018-150959,11/11/2018,13/11/2018,First Class,TD-20995,Tamara Dahlen,75043,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336
8997,US-2018-116491,11/11/2018,13/11/2018,First Class,PG-18820,Patrick Gardner,75081,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184
7449,CA-2018-115448,11/11/2018,14/11/2018,First Class,MH-18025,Michelle Huthwaite,37918,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92
9261,CA-2018-167976,11/11/2018,14/11/2018,Second Class,JL-15505,Jeremy Lonsdale,57401,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5
7468,CA-2018-148985,11/11/2018,15/11/2018,Second Class,TB-21190,Thomas Brumley,90045,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92
2836,CA-2018-110842,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,90036,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89
2837,CA-2018-110842,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,90036,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,19.44
2838,CA-2018-110842,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,90036,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6
4227,CA-2018-120327,11/11/2018,16/11/2018,Standard Class,WB-21850,William Brown,50322,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92
6989,CA-2018-158561,11/11/2018,16/11/2018,Second Class,BB-11545,Brenda Bowman,33311,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12
5079,CA-2018-143217,11/11/2018,17/11/2018,Standard Class,CG-12040,Catherine Glotzbach,53209,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,18.24
5117,CA-2018-154137,11/11/2018,17/11/2018,Standard Class,MT-17815,Meg Tillman,10009,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35.48
2775,CA-2018-143455,11/11/2018,18/11/2018,Standard Class,ML-17755,Max Ludwig,45503,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368
3175,CA-2018-157483,11/11/2018,18/11/2018,Standard Class,EP-13915,Emily Phan,48227,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86
1866,US-2018-116659,12/11/2018,12/11/2018,Same Day,NG-18355,Nat Gilpin,43055,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782
2950,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,85301,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6
2951,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,85301,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12
2952,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,85301,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888
2953,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,85301,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568
2954,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,85301,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92
2955,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,85301,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984
9720,CA-2018-166835,12/11/2018,14/11/2018,Second Class,DK-13375,Dennis Kane,17602,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024
506,CA-2018-134978,12/11/2018,15/11/2018,Second Class,EB-13705,Ed Braxton,10024,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
4827,US-2018-136707,12/11/2018,15/11/2018,First Class,JE-15610,Jim Epp,90036,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,14.016
9639,US-2018-125808,12/11/2018,15/11/2018,Second Class,EP-13915,Emily Phan,90032,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56
237,CA-2018-160514,12/11/2018,16/11/2018,Standard Class,DB-13120,David Bremer,95051,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56
4741,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,98115,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96
4742,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,98115,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21
4743,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,98115,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93
6213,CA-2018-149944,12/11/2018,16/11/2018,Second Class,MB-17305,Maria Bertelson,98632,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24
6214,CA-2018-149944,12/11/2018,16/11/2018,Second Class,MB-17305,Maria Bertelson,98632,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12
8429,US-2018-132220,12/11/2018,16/11/2018,Standard Class,DJ-13510,Don Jones,85281,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.352
3472,CA-2018-122644,12/11/2018,17/11/2018,Standard Class,SF-20965,Sylvia Foulston,43229,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10.848
3473,CA-2018-122644,12/11/2018,17/11/2018,Standard Class,SF-20965,Sylvia Foulston,43229,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.544
7769,CA-2018-154088,12/11/2018,17/11/2018,Standard Class,LB-16735,Larry Blacks,32303,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72
1500,CA-2018-130386,12/11/2018,18/11/2018,Standard Class,NG-18430,Nathan Gelder,78745,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
1501,CA-2018-130386,12/11/2018,18/11/2018,Standard Class,NG-18430,Nathan Gelder,78745,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056
1502,CA-2018-130386,12/11/2018,18/11/2018,Standard Class,NG-18430,Nathan Gelder,78745,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048
3135,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,75081,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,30.56
3136,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,75081,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,77.952
3137,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,75081,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67.992
3138,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,75081,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224
3139,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,75081,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,44.784
3140,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,75081,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",22.848
2628,US-2018-165344,13/11/2018,15/11/2018,First Class,SB-20290,Sean Braxton,45503,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864
2629,US-2018-165344,13/11/2018,15/11/2018,First Class,SB-20290,Sean Braxton,45503,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995
2630,US-2018-165344,13/11/2018,15/11/2018,First Class,SB-20290,Sean Braxton,45503,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22
85,US-2018-119662,13/11/2018,16/11/2018,First Class,CS-12400,Christopher Schild,60623,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376
3783,CA-2018-165204,13/11/2018,16/11/2018,Second Class,MN-17935,Michael Nguyen,38109,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904
3784,CA-2018-165204,13/11/2018,16/11/2018,Second Class,MN-17935,Michael Nguyen,38109,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064
6747,CA-2018-159156,13/11/2018,16/11/2018,First Class,KB-16600,Ken Brennan,10009,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,629.95
7758,CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,14215,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
7759,CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,14215,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
8612,CA-2018-123624,13/11/2018,17/11/2018,Second Class,SE-20110,Sanjit Engle,93030,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95
1551,US-2018-124926,13/11/2018,18/11/2018,Second Class,ME-17320,Maria Etezadi,77095,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324
3700,CA-2018-160416,13/11/2018,18/11/2018,Second Class,AD-10180,Alan Dominguez,10701,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,163.96
4866,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,98103,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704
4867,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,98103,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024
4868,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,98103,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91
4869,CA-2018-122490,13/11/2018,18/11/2018,Standard Class,TT-21070,Ted Trevino,98103,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64
5441,US-2018-153633,13/11/2018,18/11/2018,Second Class,TC-21295,Toby Carlisle,33458,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064
8320,CA-2018-133620,13/11/2018,18/11/2018,Standard Class,EM-14065,Erin Mull,10009,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21
5805,CA-2018-113873,13/11/2018,19/11/2018,Standard Class,KE-16420,Katrina Edelman,75220,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792
5806,CA-2018-113873,13/11/2018,19/11/2018,Standard Class,KE-16420,Katrina Edelman,75220,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992
9672,US-2018-140312,13/11/2018,19/11/2018,Standard Class,KL-16645,Ken Lonsdale,94568,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22
8554,US-2018-102904,13/11/2018,20/11/2018,Standard Class,CB-12025,Cassandra Brandow,35601,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92
8875,CA-2018-142489,14/11/2018,16/11/2018,Second Class,TC-21295,Toby Carlisle,77095,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99
615,CA-2018-138611,14/11/2018,17/11/2018,Second Class,CK-12595,Clytie Kelty,43123,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94
616,CA-2018-138611,14/11/2018,17/11/2018,Second Class,CK-12595,Clytie Kelty,43123,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648
9218,US-2018-118157,14/11/2018,17/11/2018,First Class,AW-10930,Arthur Wiediger,55407,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28
5190,US-2018-136679,14/11/2018,18/11/2018,Standard Class,XP-21865,Xylona Preis,77506,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,167.952
5191,US-2018-136679,14/11/2018,18/11/2018,Standard Class,XP-21865,Xylona Preis,77506,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04
8686,CA-2018-137323,14/11/2018,18/11/2018,Second Class,PW-19030,Pauline Webber,13601,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36
961,CA-2018-152142,14/11/2018,19/11/2018,Standard Class,LW-16990,Lindsay Williams,94110,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
1073,CA-2018-106943,14/11/2018,19/11/2018,Standard Class,FO-14305,Frank Olsen,10035,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64
9732,CA-2018-124261,14/11/2018,19/11/2018,Standard Class,JE-15715,Joe Elijah,90049,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24
4075,CA-2018-108112,15/11/2018,20/11/2018,Standard Class,DK-12895,Dana Kaydos,33023,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064
4076,CA-2018-108112,15/11/2018,20/11/2018,Standard Class,DK-12895,Dana Kaydos,33023,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136
2139,US-2018-157896,16/11/2018,16/11/2018,Same Day,CB-12415,Christy Brittain,10009,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82
3299,CA-2018-136308,16/11/2018,16/11/2018,Same Day,MW-18235,Mitch Willingham,94122,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976
7492,US-2018-118598,16/11/2018,16/11/2018,Same Day,CM-12190,Charlotte Melton,13501,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,119.94
6541,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,98103,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68
6542,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,98103,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92
6543,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,98103,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88
6544,US-2018-107888,16/11/2018,19/11/2018,First Class,CC-12220,Chris Cortes,98103,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
4172,CA-2018-100601,16/11/2018,20/11/2018,Standard Class,JK-15370,Jay Kimmel,93727,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86
8716,CA-2018-121678,16/11/2018,20/11/2018,Second Class,BM-11650,Brian Moss,44035,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824
9666,CA-2018-157448,16/11/2018,20/11/2018,Standard Class,LC-16885,Lena Creighton,90049,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94
9667,CA-2018-157448,16/11/2018,20/11/2018,Standard Class,LC-16885,Lena Creighton,90049,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
4776,CA-2018-108091,16/11/2018,21/11/2018,Standard Class,EK-13795,Eileen Kiefer,92025,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36
5269,US-2018-114657,16/11/2018,21/11/2018,Standard Class,MH-18115,Mick Hernandez,10701,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44
9618,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,43402,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982
9619,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,43402,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352
9620,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,43402,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96
2874,CA-2018-137022,16/11/2018,22/11/2018,Standard Class,SW-20275,Scott Williamson,92105,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28
7589,CA-2018-122945,16/11/2018,22/11/2018,Standard Class,MB-18085,Mick Brown,95661,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31
2846,CA-2018-138163,17/11/2018,20/11/2018,First Class,XP-21865,Xylona Preis,2149,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94
5038,CA-2018-141719,17/11/2018,21/11/2018,Second Class,EG-13900,Emily Grady,60540,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96
7318,CA-2018-158120,17/11/2018,21/11/2018,Standard Class,KH-16330,Katharine Harms,97123,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.608
7319,CA-2018-158120,17/11/2018,21/11/2018,Standard Class,KH-16330,Katharine Harms,97123,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158
7756,CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie Kelty,28205,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24
7757,CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie Kelty,28205,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16
8191,US-2018-155866,17/11/2018,21/11/2018,Standard Class,CC-12370,Christopher Conant,10011,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88
8192,US-2018-155866,17/11/2018,21/11/2018,Standard Class,CC-12370,Christopher Conant,10011,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
9294,US-2018-116505,17/11/2018,21/11/2018,Second Class,TB-21625,Trudy Brown,21740,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8
4191,CA-2018-166709,17/11/2018,22/11/2018,Standard Class,HL-15040,Hunter Lopez,19711,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97
6505,CA-2018-128265,17/11/2018,22/11/2018,Second Class,VW-21775,Victoria Wilson,10011,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64
2287,CA-2018-165687,17/11/2018,23/11/2018,Standard Class,CS-12355,Christine Sundaresam,24153,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04
3024,CA-2018-124674,17/11/2018,23/11/2018,Standard Class,JB-16000,Joy Bell-,78521,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328
7120,CA-2018-118122,17/11/2018,24/11/2018,Standard Class,GG-14650,Greg Guthrie,98103,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904
9006,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,53209,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52
9007,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,53209,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76
9008,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,53209,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38
9009,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,53209,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82
1653,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,98105,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68
1654,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,98105,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52
1655,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,98105,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96
1656,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,98105,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448
1657,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,98105,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94
5750,CA-2018-104913,18/11/2018,22/11/2018,Standard Class,DK-13090,Dave Kipp,11561,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95
2044,US-2018-158946,18/11/2018,23/11/2018,Standard Class,JW-15220,Jane Waco,44107,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.864
3946,CA-2018-167871,18/11/2018,23/11/2018,Standard Class,AF-10870,Art Ferguson,33030,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384
3947,CA-2018-167871,18/11/2018,23/11/2018,Standard Class,AF-10870,Art Ferguson,33030,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944
7962,CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Jim Sink,33023,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36
7963,CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Jim Sink,33023,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
7964,CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Jim Sink,33023,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
7965,CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Jim Sink,33023,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736
7966,CA-2018-104864,18/11/2018,23/11/2018,Second Class,JS-15685,Jim Sink,33023,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472
8110,CA-2018-160122,18/11/2018,23/11/2018,Standard Class,RD-19930,Russell D'Ascenzo,60623,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.584
8111,CA-2018-160122,18/11/2018,23/11/2018,Standard Class,RD-19930,Russell D'Ascenzo,60623,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.386
2930,CA-2018-143434,18/11/2018,24/11/2018,Standard Class,ME-17320,Maria Etezadi,48601,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
6950,CA-2018-143021,19/11/2018,19/11/2018,Same Day,AP-10720,Anne Pryor,10011,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408
6951,CA-2018-143021,19/11/2018,19/11/2018,Same Day,AP-10720,Anne Pryor,10011,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974
